match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
312,1911-04-30,Belgium,France,7.0,1.0,Friendly,Uccle,Belgium,False
313,1911-05-07,Austria,Hungary,3.0,1.0,Friendly,Vienna,Austria,False
314,1911-05-07,Italy,Switzerland,2.0,2.0,Friendly,Milan,Italy,False
315,1911-05-21,Switzerland,Italy,3.0,0.0,Friendly,La Chaux-de-Fonds,Switzerland,False
316,1911-06-18,Sweden,Germany,2.0,4.0,Friendly,Solna,Sweden,False
317,1911-08-15,Argentina,Uruguay,0.0,2.0,Copa Lipton,Buenos Aires,Argentina,False
318,1911-09-17,Sweden,Norway,4.0,1.0,Friendly,Solna,Sweden,False
319,1911-09-17,Uruguay,Argentina,2.0,3.0,Copa Newton,Montevideo,Uruguay,False
320,1911-10-08,Uruguay,Argentina,1.0,1.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
321,1911-10-09,Germany,Austria,1.0,2.0,Friendly,Dresden,Germany,False
322,1911-10-22,Argentina,Uruguay,2.0,0.0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
323,1911-10-22,Finland,Sweden,2.0,5.0,Friendly,Helsinki,Finland,False
324,1911-10-29,Germany,Sweden,1.0,3.0,Friendly,Hamburg,Germany,False
325,1911-10-29,Hungary,Switzerland,9.0,0.0,Friendly,Budapest,Hungary,False
326,1911-10-29,Luxembourg,France,1.0,4.0,Friendly,Luxembourg,Luxembourg,False
327,1911-10-29,Uruguay,Argentina,3.0,0.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
328,1911-11-05,Hungary,Austria,2.0,0.0,Friendly,Budapest,Hungary,False
329,1911-12-17,Germany,Hungary,1.0,4.0,Friendly,Munich,Germany,False
330,1912-01-28,France,Belgium,1.0,1.0,Friendly,Saint-Ouen-l'Aumône,France,False
331,1912-02-10,France,Catalonia,7.0,0.0,Friendly,Paris,France,False
332,1912-02-10,Northern Ireland,England,1.0,6.0,British Home Championship,Dublin,Ireland,False
333,1912-02-18,France,Switzerland,4.0,1.0,Friendly,Saint-Ouen-l'Aumône,France,False
334,1912-02-20,Belgium,Switzerland,9.0,2.0,Friendly,Antwerp,Belgium,False
335,1912-03-02,Scotland,Wales,1.0,0.0,British Home Championship,Edinburgh,Scotland,False
336,1912-03-10,Belgium,Netherlands,1.0,2.0,Friendly,Antwerp,Belgium,False
337,1912-03-11,Wales,England,0.0,2.0,British Home Championship,Wrexham,Wales,False
338,1912-03-16,Northern Ireland,Scotland,1.0,4.0,British Home Championship,Belfast,Ireland,False
339,1912-03-17,Italy,France,3.0,4.0,Friendly,Turin,Italy,False
340,1912-03-23,Scotland,England,1.0,1.0,British Home Championship,Glasgow,Scotland,False
341,1912-03-24,Netherlands,Germany,5.0,5.0,Friendly,Zwolle,Netherlands,False
342,1912-04-13,Wales,Northern Ireland,2.0,3.0,British Home Championship,Cardiff,Wales,False
343,1912-04-14,Hungary,Germany,4.0,4.0,Friendly,Budapest,Hungary,False
344,1912-04-18,Jersey,Guernsey,3.0,3.0,Muratti Vase,Jersey,Jersey,False
345,1912-04-19,Jersey,Guernsey,2.0,5.0,Muratti Vase,Jersey,Jersey,False
346,1912-04-25,Guernsey,Alderney,4.0,0.0,Muratti Vase,Guernsey,Guernsey,False
347,1912-04-28,Netherlands,Belgium,4.0,3.0,Friendly,Dordrecht,Netherlands,False
348,1912-05-05,Austria,Hungary,1.0,1.0,Friendly,Vienna,Austria,False
349,1912-05-05,Switzerland,Germany,1.0,2.0,Friendly,St. Gallen,Switzerland,False
350,1912-05-06,Russia,Finland,1.0,1.0,Friendly,Moscow,Russia,False
351,1912-06-16,Norway,Sweden,1.0,2.0,Friendly,Kristiania,Norway,False
352,1912-06-20,Sweden,Hungary,2.0,2.0,Friendly,Gothenburg,Sweden,False
353,1912-06-23,Norway,Hungary,0.0,6.0,Friendly,Kristiania,Norway,False
354,1912-06-27,Sweden,Finland,7.0,1.0,Friendly,Solna,Sweden,False
355,1912-06-29,Austria,Germany,5.0,1.0,Olympic Games,Stockholm,Sweden,True
356,1912-06-29,Finland,Italy,3.0,2.0,Olympic Games,Stockholm,Sweden,True
357,1912-06-29,Sweden,Netherlands,3.0,4.0,Olympic Games,Stockholm,Sweden,False
358,1912-06-30,Denmark,Norway,7.0,0.0,Olympic Games,Stockholm,Sweden,True
359,1912-06-30,Finland,Russia,2.0,1.0,Olympic Games,Stockholm,Sweden,True
360,1912-06-30,Netherlands,Austria,3.0,1.0,Olympic Games,Stockholm,Sweden,True
361,1912-07-01,Austria,Norway,1.0,0.0,Olympic Games,Stockholm,Sweden,True
362,1912-07-01,Germany,Russia,16.0,0.0,Olympic Games,Stockholm,Sweden,True
363,1912-07-01,Sweden,Italy,0.0,1.0,Olympic Games,Stockholm,Sweden,False
364,1912-07-02,Denmark,Netherlands,4.0,1.0,Olympic Games,Stockholm,Sweden,True
365,1912-07-03,Austria,Italy,5.0,1.0,Olympic Games,Stockholm,Sweden,True
366,1912-07-03,Hungary,Germany,3.0,1.0,Olympic Games,Stockholm,Sweden,True
367,1912-07-03,Norway,Russia,2.0,1.0,Friendly,Stockholm,Sweden,True
368,1912-07-04,Netherlands,Finland,9.0,0.0,Olympic Games,Stockholm,Sweden,True
369,1912-07-05,Hungary,Austria,3.0,0.0,Olympic Games,Stockholm,Sweden,True
370,1912-07-12,Russia,Hungary,0.0,9.0,Friendly,Moscow,Russia,False
371,1912-07-14,Russia,Hungary,0.0,12.0,Friendly,Moscow,Russia,False
372,1912-08-15,Uruguay,Argentina,2.0,0.0,Copa Lipton,Montevideo,Uruguay,False
373,1912-08-25,Uruguay,Argentina,3.0,0.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
374,1912-09-22,Argentina,Uruguay,0.0,1.0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
375,1912-10-06,Argentina,Uruguay,3.0,3.0,Copa Newton,Avellaneda,Argentina,False
376,1912-10-06,Denmark,Germany,3.0,1.0,Friendly,Copenhagen,Denmark,False
377,1912-11-03,Hungary,Austria,4.0,0.0,Friendly,Budapest,Hungary,False
378,1912-11-03,Sweden,Norway,4.0,2.0,Friendly,Gothenburg,Sweden,False
379,1912-11-17,Germany,Netherlands,2.0,3.0,Friendly,Leipzig,Germany,False
380,1912-12-01,Catalonia,France,1.0,0.0,Friendly,Barcelona,Spain,False
381,1912-12-01,Uruguay,Argentina,1.0,3.0,Friendly,Montevideo,Uruguay,False
382,1912-12-22,Italy,Austria,1.0,3.0,Friendly,Genoa,Italy,False
383,1913-01-12,France,Italy,1.0,0.0,Friendly,Saint-Ouen-l'Aumône,France,False
384,1913-01-18,Northern Ireland,Wales,0.0,1.0,British Home Championship,Belfast,Ireland,False
385,1913-02-04,Philippines,China,2.0,1.0,Far Eastern Championship Games,Manila,Philippines,False
386,1913-02-15,Northern Ireland,England,2.0,1.0,British Home Championship,Belfast,Ireland,False
387,1913-02-16,Belgium,France,3.0,0.0,Friendly,Brussels,Belgium,False
388,1913-03-03,Wales,Scotland,0.0,0.0,British Home Championship,Wrexham,Wales,False
389,1913-03-09,Belgium,Netherlands,3.0,3.0,Friendly,Antwerp,Belgium,False
390,1913-03-09,Switzerland,France,1.0,4.0,Friendly,Geneva,Switzerland,False
391,1913-03-15,Northern Ireland,Scotland,1.0,2.0,British Home Championship,Dublin,Ireland,False
392,1913-03-17,England,Wales,4.0,3.0,British Home Championship,Bristol,England,False
393,1913-04-03,Jersey,Alderney,5.0,2.0,Muratti Vase,Guernsey,Guernsey,True
394,1913-04-05,England,Scotland,1.0,0.0,British Home Championship,London,England,False
395,1913-04-17,Jersey,Guernsey,2.0,4.0,Muratti Vase,Jersey,Jersey,False
396,1913-04-20,France,Luxembourg,8.0,0.0,Friendly,Saint-Ouen-l'Aumône,France,False
397,1913-04-20,Netherlands,Belgium,2.0,4.0,Friendly,Zwolle,Netherlands,False
398,1913-04-27,Austria,Hungary,1.0,4.0,Friendly,Vienna,Austria,False
399,1913-05-01,Italy,Belgium,1.0,0.0,Friendly,Turin,Italy,False
400,1913-05-04,Russia,Sweden,1.0,4.0,Friendly,Moscow,Russia,False
401,1913-05-04,Switzerland,Belgium,1.0,2.0,Friendly,Basel,Switzerland,False
402,1913-05-18,Germany,Switzerland,1.0,2.0,Friendly,Freiburg,Germany,False
403,1913-05-18,Hungary,Sweden,2.0,0.0,Friendly,Budapest,Hungary,False
404,1913-05-25,Denmark,Sweden,8.0,0.0,Friendly,Copenhagen,Denmark,False
405,1913-06-08,Sweden,Norway,9.0,0.0,Friendly,Stockholm,Sweden,False
406,1913-06-15,Argentina,Uruguay,1.0,1.0,Friendly,Avellaneda,Argentina,False
407,1913-06-15,Austria,Italy,2.0,0.0,Friendly,Vienna,Austria,False
408,1913-07-09,Argentina,Uruguay,2.0,1.0,Friendly,Avellaneda,Argentina,False
409,1913-08-15,Argentina,Uruguay,4.0,0.0,Copa Lipton,Avellaneda,Argentina,False
410,1913-08-31,Argentina,Uruguay,2.0,0.0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
411,1913-09-14,Russia,Norway,1.0,1.0,Friendly,Moscow,Russia,False
412,1913-09-21,Chile,Argentina,0.0,2.0,Friendly,Viña del Mar,Chile,False
413,1913-10-05,Sweden,Denmark,0.0,10.0,Friendly,Stockholm,Sweden,False
414,1913-10-05,Uruguay,Argentina,1.0,0.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
415,1913-10-26,Germany,Denmark,1.0,4.0,Friendly,Hamburg,Germany,False
416,1913-10-26,Hungary,Austria,4.0,3.0,Friendly,Budapest,Hungary,False
417,1913-10-26,Norway,Sweden,1.0,1.0,Friendly,Kristiania,Norway,False
418,1913-10-26,Uruguay,Argentina,1.0,0.0,Copa Newton,Montevideo,Uruguay,False
419,1913-11-02,Belgium,Switzerland,2.0,0.0,Friendly,Verviers,Belgium,False
420,1913-11-23,Belgium,Germany,6.0,2.0,Friendly,Antwerp,Belgium,False
421,1914-01-11,Italy,Austria,0.0,0.0,Friendly,Milan,Italy,False
422,1914-01-19,Wales,Northern Ireland,1.0,2.0,British Home Championship,Wrexham,Wales,False
423,1914-01-25,France,Belgium,4.0,3.0,Friendly,Lille,France,False
424,1914-02-08,Luxembourg,France,5.0,4.0,Friendly,Luxembourg,Luxembourg,False
425,1914-02-14,England,Northern Ireland,0.0,3.0,British Home Championship,Middlesbrough,England,False
426,1914-02-28,Scotland,Wales,0.0,0.0,British Home Championship,Glasgow,Scotland,False
427,1914-03-08,France,Switzerland,2.0,2.0,Friendly,Saint-Ouen-l'Aumône,France,False
428,1914-03-14,Northern Ireland,Scotland,1.0,1.0,British Home Championship,Belfast,Ireland,False
429,1914-03-15,Belgium,Netherlands,2.0,4.0,Friendly,Antwerp,Belgium,False
430,1914-03-16,Wales,England,0.0,2.0,British Home Championship,Cardiff,Wales,False
431,1914-03-29,Italy,France,2.0,0.0,Friendly,Turin,Italy,False
432,1914-04-02,Guernsey,Alderney,4.0,0.0,Muratti Vase,Jersey,Jersey,True
433,1914-04-04,Scotland,England,3.0,1.0,British Home Championship,Glasgow,Scotland,False
434,1914-04-05,Italy,Switzerland,1.0,1.0,Friendly,Genoa,Italy,False
435,1914-04-05,Netherlands,Germany,4.0,4.0,Friendly,Amsterdam,Netherlands,False
436,1914-04-23,Guernsey,Jersey,2.0,1.0,Muratti Vase,Guernsey,Guernsey,False
437,1914-04-26,Netherlands,Belgium,4.0,2.0,Friendly,Amsterdam,Netherlands,False
438,1914-05-03,Austria,Hungary,2.0,0.0,Friendly,Vienna,Austria,False
439,1914-05-17,Denmark,Netherlands,4.0,3.0,Friendly,Copenhagen,Denmark,False
440,1914-05-17,Switzerland,Italy,0.0,1.0,Friendly,Bern,Switzerland,False
441,1914-05-24,Sweden,Finland,4.0,3.0,Friendly,Solna,Sweden,False
442,1914-05-31,Hungary,France,5.0,1.0,Friendly,Budapest,Hungary,False
443,1914-06-21,Sweden,Hungary,1.0,1.0,Friendly,Solna,Sweden,False
444,1914-06-28,Norway,Sweden,0.0,1.0,Friendly,Kristiania,Norway,False
445,1914-07-05,Sweden,Russia,2.0,2.0,Friendly,Solna,Sweden,False
446,1914-07-12,Norway,Russia,1.0,1.0,Friendly,Kristiania,Norway,False
447,1914-08-30,Uruguay,Argentina,3.0,2.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
448,1914-09-13,Argentina,Uruguay,2.0,1.0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
449,1914-09-20,Argentina,Brazil,3.0,0.0,Friendly,Buenos Aires,Argentina,False
450,1914-09-27,Argentina,Brazil,0.0,1.0,Copa Roca,Buenos Aires,Argentina,False
451,1914-10-04,Hungary,Austria,2.0,2.0,Friendly,Budapest,Hungary,False
452,1914-10-25,Sweden,Norway,7.0,0.0,Friendly,Solna,Sweden,False
453,1914-11-08,Austria,Hungary,1.0,2.0,Friendly,Vienna,Austria,False
454,1915-01-03,Basque Country,Catalonia,6.0,1.0,Friendly,Bilbao,Spain,False
455,1915-01-31,Italy,Switzerland,3.0,1.0,Friendly,Turin,Italy,False
456,1915-02-07,Catalonia,Basque Country,2.0,2.0,Friendly,Barcelona,Spain,False
457,1915-05-02,Hungary,Austria,2.0,5.0,Friendly,Budapest,Hungary,False
458,1915-05-13,Basque Country,Catalonia,1.0,0.0,Friendly,Madrid,Spain,False
459,1915-05-18,China,Philippines,0.0,0.0,Far Eastern Championship Games,Shanghai,China,False
460,1915-05-19,China,Philippines,1.0,0.0,Far Eastern Championship Games,Shanghai,China,False
461,1915-05-30,Austria,Hungary,1.0,2.0,Friendly,Vienna,Austria,False
462,1915-06-06,Denmark,Sweden,2.0,0.0,Friendly,Copenhagen,Denmark,False
463,1915-06-27,Norway,Sweden,1.0,1.0,Friendly,Kristiania,Norway,False
464,1915-07-18,Uruguay,Argentina,2.0,3.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
465,1915-08-15,Argentina,Uruguay,2.0,1.0,Copa Lipton,Buenos Aires,Argentina,False
466,1915-09-12,Uruguay,Argentina,2.0,0.0,Copa Newton,Montevideo,Uruguay,False
467,1915-09-19,Denmark,Norway,8.0,1.0,Friendly,Copenhagen,Denmark,False
468,1915-10-03,Austria,Hungary,4.0,2.0,Friendly,Vienna,Austria,False
469,1915-10-24,Sweden,Norway,5.0,2.0,Friendly,Stockholm,Sweden,False
470,1915-10-31,Sweden,Denmark,0.0,2.0,Friendly,Stockholm,Sweden,False
471,1915-11-07,Hungary,Austria,6.0,2.0,Friendly,Budapest,Hungary,False
472,1916-05-07,Austria,Hungary,3.0,1.0,Friendly,Vienna,Austria,False
473,1916-05-21,Catalonia,Basque Country,1.0,3.0,Friendly,Barcelona,Spain,False
474,1916-05-22,Catalonia,Basque Country,0.0,0.0,Friendly,Barcelona,Spain,False
475,1916-06-04,Basque Country,Catalonia,5.0,0.0,Friendly,Bilbao,Spain,False
476,1916-06-04,Denmark,Sweden,2.0,0.0,Friendly,Copenhagen,Denmark,False
477,1916-06-04,Hungary,Austria,2.0,1.0,Friendly,Budapest,Hungary,False
478,1916-06-25,Norway,Denmark,0.0,2.0,Friendly,Kristiania,Norway,False
479,1916-07-02,Chile,Uruguay,0.0,4.0,Copa América,Buenos Aires,Argentina,True
480,1916-07-02,Sweden,Norway,6.0,0.0,Friendly,Stockholm,Sweden,False
481,1916-07-06,Argentina,Chile,6.0,1.0,Copa América,Buenos Aires,Argentina,False
482,1916-07-08,Brazil,Chile,1.0,1.0,Copa América,Buenos Aires,Argentina,True
483,1916-07-10,Argentina,Brazil,1.0,1.0,Copa América,Buenos Aires,Argentina,False
484,1916-07-12,Argentina,Chile,1.0,0.0,Friendly,Buenos Aires,Argentina,False
485,1916-07-12,Brazil,Uruguay,1.0,2.0,Copa América,Buenos Aires,Argentina,True
486,1916-07-14,Uruguay,Chile,4.0,1.0,Friendly,Montevideo,Uruguay,False
487,1916-07-17,Argentina,Uruguay,0.0,0.0,Copa América,Avellaneda,Argentina,False
488,1916-07-18,Uruguay,Brazil,0.0,1.0,Friendly,Montevideo,Uruguay,False
489,1916-08-15,Argentina,Uruguay,3.0,1.0,Copa Newton,Avellaneda,Argentina,False
490,1916-08-15,Uruguay,Argentina,1.0,2.0,Copa Lipton,Montevideo,Uruguay,False
491,1916-08-20,Sweden,United States,2.0,3.0,Friendly,Stockholm,Sweden,False
492,1916-09-03,Norway,United States,1.0,1.0,Friendly,Kristiania,Norway,False
493,1916-10-01,Argentina,Uruguay,7.0,2.0,Friendly,Avellaneda,Argentina,False
494,1916-10-01,Hungary,Austria,2.0,3.0,Friendly,Budapest,Hungary,False
495,1916-10-01,Norway,Sweden,0.0,0.0,Friendly,Kristiania,Norway,False
496,1916-10-01,Uruguay,Argentina,0.0,1.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
497,1916-10-08,Sweden,Denmark,4.0,0.0,Friendly,Stockholm,Sweden,False
498,1916-10-15,Denmark,Norway,8.0,0.0,Friendly,Copenhagen,Denmark,False
499,1916-10-29,Uruguay,Argentina,3.0,1.0,Friendly,Montevideo,Uruguay,False
500,1916-11-05,Austria,Hungary,3.0,3.0,Friendly,Vienna,Austria,False
501,1917-05-06,Austria,Hungary,1.0,1.0,Friendly,Vienna,Austria,False
502,1917-05-07,Japan,Philippines,2.0,15.0,Friendly,Tokyo,Japan,False
503,1917-05-09,Japan,China,0.0,5.0,Far Eastern Championship Games,Tokyo,Japan,False
504,1917-05-10,Japan,Philippines,2.0,15.0,Far Eastern Championship Games,Tokyo,Japan,False
505,1917-05-11,China,Philippines,3.0,0.0,Far Eastern Championship Games,Tokyo,Japan,True
506,1917-06-03,Denmark,Sweden,1.0,1.0,Friendly,Copenhagen,Denmark,False
507,1917-06-03,Hungary,Austria,6.0,2.0,Friendly,Budapest,Hungary,False
508,1917-06-17,Norway,Denmark,1.0,2.0,Friendly,Kristiania,Norway,False
509,1917-07-15,Austria,Hungary,1.0,4.0,Friendly,Vienna,Austria,False
510,1917-07-18,Uruguay,Argentina,0.0,2.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
511,1917-08-15,Argentina,Uruguay,1.0,0.0,Copa Lipton,Avellaneda,Argentina,False
512,1917-08-19,Sweden,Norway,3.0,3.0,Friendly,Helsingborg,Sweden,False
513,1917-09-02,Uruguay,Argentina,1.0,0.0,Copa Newton,Montevideo,Uruguay,False
514,1917-09-16,Norway,Sweden,0.0,2.0,Friendly,Kristiania,Norway,False
515,1917-09-30,Uruguay,Chile,4.0,0.0,Copa América,Montevideo,Uruguay,False
516,1917-10-03,Argentina,Brazil,4.0,2.0,Copa América,Montevideo,Uruguay,True
517,1917-10-06,Argentina,Chile,1.0,0.0,Copa América,Montevideo,Uruguay,True
518,1917-10-07,Denmark,Norway,12.0,0.0,Friendly,Copenhagen,Denmark,False
519,1917-10-07,Hungary,Austria,2.0,1.0,Friendly,Budapest,Hungary,False
520,1917-10-07,Uruguay,Brazil,4.0,0.0,Copa América,Montevideo,Uruguay,False
521,1917-10-12,Brazil,Chile,5.0,0.0,Copa América,Montevideo,Uruguay,True
522,1917-10-14,Sweden,Denmark,1.0,2.0,Friendly,Stockholm,Sweden,False
523,1917-10-14,Uruguay,Argentina,1.0,0.0,Copa América,Montevideo,Uruguay,False
524,1917-10-16,Uruguay,Brazil,3.0,1.0,Friendly,Montevideo,Uruguay,False
525,1917-11-04,Austria,Hungary,1.0,2.0,Friendly,Vienna,Austria,False
526,1917-12-23,Switzerland,Austria,0.0,1.0,Friendly,Basel,Switzerland,False
527,1917-12-26,Switzerland,Austria,3.0,2.0,Friendly,Zürich,Switzerland,False
528,1918-04-14,Hungary,Austria,2.0,0.0,Friendly,Budapest,Hungary,False
529,1918-05-09,Austria,Switzerland,5.0,1.0,Friendly,Vienna,Austria,False
530,1918-05-12,Hungary,Switzerland,2.0,1.0,Friendly,Budapest,Hungary,False
531,1918-05-26,Sweden,Norway,2.0,0.0,Friendly,Stockholm,Sweden,False
532,1918-06-02,Austria,Hungary,0.0,2.0,Friendly,Vienna,Austria,False
533,1918-06-02,Denmark,Sweden,3.0,0.0,Friendly,Copenhagen,Denmark,False
534,1918-06-16,Norway,Denmark,3.0,1.0,Friendly,Kristiania,Norway,False
535,1918-07-18,Uruguay,Argentina,1.0,1.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
536,1918-07-28,Uruguay,Argentina,3.0,1.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
537,1918-08-15,Argentina,Uruguay,0.0,0.0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
538,1918-08-25,Argentina,Uruguay,2.0,1.0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
539,1918-09-15,Norway,Sweden,2.0,1.0,Friendly,Kristiania,Norway,False
540,1918-09-20,Uruguay,Argentina,1.0,1.0,Copa Lipton,Montevideo,Uruguay,False
541,1918-09-29,Argentina,Uruguay,2.0,0.0,Copa Newton,Buenos Aires,Argentina,False
542,1918-10-06,Austria,Hungary,0.0,3.0,Friendly,Vienna,Austria,False
543,1918-10-06,Denmark,Norway,4.0,0.0,Friendly,Copenhagen,Denmark,False
544,1918-10-20,Sweden,Denmark,1.0,2.0,Friendly,Gothenburg,Sweden,False
545,1919-03-09,Belgium,France,2.0,2.0,Friendly,Brussels,Belgium,False
546,1919-04-06,Hungary,Austria,2.0,1.0,Friendly,Budapest,Hungary,False
547,1919-04-21,Guernsey,Jersey,2.0,0.0,Muratti Vase,Guernsey,Guernsey,False
548,1919-05-11,Brazil,Chile,6.0,0.0,Copa América,Rio de Janeiro,Brazil,False
549,1919-05-11,Paraguay,Argentina,1.0,5.0,Friendly,Asunción,Paraguay,False
550,1919-05-12,Philippines,China,0.0,2.0,Far Eastern Championship Games,Manila,Philippines,False
551,1919-05-13,Argentina,Uruguay,2.0,3.0,Copa América,Rio de Janeiro,Brazil,True
552,1919-05-13,Philippines,China,2.0,1.0,Far Eastern Championship Games,Manila,Philippines,False
553,1919-05-15,Paraguay,Argentina,0.0,3.0,Friendly,Asunción,Paraguay,False
554,1919-05-15,Philippines,China,1.0,2.0,Far Eastern Championship Games,Manila,Philippines,False
555,1919-05-17,Chile,Uruguay,0.0,2.0,Copa América,Rio de Janeiro,Brazil,True
556,1919-05-18,Brazil,Argentina,3.0,1.0,Copa América,Rio de Janeiro,Brazil,False
557,1919-05-21,Paraguay,Argentina,1.0,2.0,Friendly,Asunción,Paraguay,False
558,1919-05-22,Argentina,Chile,4.0,1.0,Copa América,Rio de Janeiro,Brazil,True
559,1919-05-24,Paraguay,Argentina,1.0,2.0,Friendly,Asunción,Paraguay,False
